branch,regime,metric,seed_mean,seed_sd,count,mean,std,min,max,p05,p25,median,p75,p95
P_C2_warm,easy,after.query_nll_delta,-0.2435891539048195,0.3100869836536893,2400,-0.2435891539048195,0.810558923840999,-4.476098597049713,3.7661651340313256,-1.9120668463408947,-0.34784792945720255,-0.0071542877703905106,0.07619122206233442,0.6357147067785254
P_C2_warm,easy,after.episode_nll_improves,0.6366666666666667,0.24846193538112302,300,0.6366666666666667,0.48176329783344163,0.0,1.0,0.0,0.0,1.0,1.0,1.0
P_C2_warm,easy,after.query_nll_improves_fraction,0.5358333333333334,0.054059188241531476,300,0.5358333333333334,0.2948260167557738,0.0,1.0,0.0,0.375,0.5,0.75,1.0
P_C2_warm,easy,O1_inner_loss_before,2.4327947386105855,0.2843055232760326,300,2.4327947386105855,0.3955855585281296,1.5161023139953613,4.061177730560303,1.840083694458008,2.1701207160949707,2.374891996383667,2.678734600543976,3.1443562984466555
P_C2_warm,easy,O1_inner_loss_after,2.090902420282364,0.22608930134312452,300,2.090902420282364,0.3187325501506717,1.4630942344665527,3.3444716930389404,1.6745206236839294,1.862531065940857,2.046621084213257,2.258805990219116,2.668441426753998
P_C2_warm,easy,own_inner_loss_before,2.4327947386105855,0.2843055232760326,300,2.4327947386105855,0.3955855585281296,1.5161023139953613,4.061177730560303,1.840083694458008,2.1701207160949707,2.374891996383667,2.678734600543976,3.1443562984466555
P_C2_warm,easy,own_inner_loss_after,2.090902420282364,0.22608930134312452,300,2.090902420282364,0.3187325501506717,1.4630942344665527,3.3444716930389404,1.6745206236839294,1.862531065940857,2.046621084213257,2.258805990219116,2.668441426753998
P_C2_warm,easy,step.chosen_eta,0.02783333374808232,0.00512550818126995,300,0.02783333374808232,0.012280401223727559,0.012500000186264515,0.05000000074505806,0.012500000186264515,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.05000000074505806
P_C2_warm,easy,step.backtracking_trials,1.98,0.2685144316419511,300,1.98,0.6278913055926129,1.0,3.0,1.0,2.0,2.0,2.0,3.0
P_C2_warm,easy,step.step_accepted,1,0.0,300,1,0.0,True,True,1.0,1.0,1.0,1.0,1.0
P_C2_warm,easy,step.step_rejected,0,0.0,300,0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
P_C2_warm,easy,step.armijo_rhs,2.4326104776064557,0.2842694827748292,300,2.4326104776064557,0.3954959624257482,1.5160857439041138,4.059998989105225,1.8400458991527557,2.169953942298889,2.374779462814331,2.6785571575164795,3.1439839601516724
P_C2_warm,easy,step.armijo_satisfied,1,0.0,300,1,0.0,True,True,1.0,1.0,1.0,1.0,1.0
P_C2_warm,easy,step.armijo_margin,0.3417080573240916,0.059706580169772434,300,0.3417080573240916,0.2209240339762408,0.002661585807800293,1.136369228363037,0.03980069160461426,0.17572766542434692,0.30656325817108154,0.4661800265312195,0.7645765304565433
