scope,group,count,quantity,mean,median,q25,q75
primary/easy,benefit,1613,drift_query,0.37547560112210365,0.30833519594600767,0.19397689009078806,0.559655574141483
primary/easy,benefit,1613,drift_total,1.067644620015501,0.883132062838693,0.5913016998493953,1.5314181917253504
primary/hard,harm,1148,query_entropy,1.1744368611624016,1.2158870100975037,1.0936338901519775,1.2878383994102478
primary/hard,harm,1148,query_max_probability,0.47743703944134797,0.45332273840904236,0.3947734013199806,0.5421897768974304
primary/hard,harm,1148,query_probability_gap,0.2182736858021377,0.17551088333129883,0.10531442798674107,0.291612446308136
primary/hard,harm,1148,assignment_entropy,1.3600032037766554,1.3629939556121826,1.3548997938632965,1.3686575293540955
primary/hard,harm,1148,assignment_probability_gap,0.05639097764633778,0.0504113994538784,0.03914250619709492,0.06669832207262516
primary/hard,harm,1148,inner_loss_before,1.6179707529029779,1.5765879154205322,1.513940006494522,1.680410087108612
primary/hard,harm,1148,gradient_norm,2.436816507191089,2.207665801048279,1.4423128068447113,3.0587078332901
primary/hard,harm,1148,chosen_eta,0.046287021595653705,0.05000000074505806,0.05000000074505806,0.05000000074505806
primary/hard,harm,1148,backtracking_trials,1.1498257839721255,1.0,1.0,1.0
primary/hard,harm,1148,normalized_update,0.01580020236343499,0.013743845454452246,0.00925290992742736,0.01992374632513002
primary/hard,harm,1148,representation_shift,0.3206298395550002,0.2802789956331253,0.18559346348047256,0.4048747047781944
primary/hard,harm,1148,relative_inner_reduction,0.06214157719251122,0.04856134840756922,0.02452661191139882,0.08189376442949618
primary/hard,harm,1148,query_js,0.03137524433576284,0.014239227399230003,0.004730871878564358,0.0373490983620286
primary/hard,harm,1148,prediction_changed_fraction,0.3685757839721254,0.25,0.125,0.625
primary/hard,harm,1148,drift_W0,0.9361046453767522,0.9491707957481711,0.5306291423395536,1.4752057940922476
primary/hard,harm,1148,drift_key,0.4664577111412471,0.37630933426819624,0.20434065326024894,0.5500292954445647
primary/hard,harm,1148,drift_query,0.38391809514918707,0.37016652364712327,0.19397689009078806,0.682418707068896
primary/hard,harm,1148,drift_total,1.1276067468285456,1.0691890332590968,0.5913016998493953,1.6862775665358274
primary/hard,benefit,1552,query_entropy,1.1610622311145375,1.18312668800354,1.0867663323879242,1.2790290713310242
primary/hard,benefit,1552,query_max_probability,0.48669071316949486,0.46750278770923615,0.4007139205932617,0.5530060827732086
primary/hard,benefit,1552,query_probability_gap,0.22413402761467108,0.1810348480939865,0.10570562817156315,0.3103336691856384
primary/hard,benefit,1552,assignment_entropy,1.3611553229161144,1.363469421863556,1.3554640412330627,1.3687435984611511
primary/hard,benefit,1552,assignment_probability_gap,0.053534507873880956,0.05006152577698231,0.04025209043174982,0.06163418386131525
primary/hard,benefit,1552,inner_loss_before,1.665186873569931,1.6188111305236816,1.534497320652008,1.7323574721813202
primary/hard,benefit,1552,gradient_norm,2.607867701478379,2.3773010969161987,1.64813831448555,3.2974854111671448
primary/hard,benefit,1552,chosen_eta,0.047189111527914815,0.05000000074505806,0.05000000074505806,0.05000000074505806
primary/hard,benefit,1552,backtracking_trials,1.1166237113402062,1.0,1.0,1.0
primary/hard,benefit,1552,normalized_update,0.01732031098459214,0.015310098673168637,0.010749617630729904,0.021464272369678242
primary/hard,benefit,1552,representation_shift,0.3552977454766977,0.3196937292814255,0.2206731140613556,0.43620916455984116
primary/hard,benefit,1552,relative_inner_reduction,0.08128111778902679,0.06455946520213958,0.03486163975345129,0.10757609963862624
primary/hard,benefit,1552,query_js,0.036752406750080346,0.018156448379158974,0.006718090735375881,0.045126600190997124
primary/hard,benefit,1552,prediction_changed_fraction,0.42976804123711343,0.375,0.125,0.75
primary/hard,benefit,1552,drift_W0,0.9462550864572806,0.9491707957481711,0.5740225046652567,1.4752057940922476
primary/hard,benefit,1552,drift_key,0.4350064879885965,0.37630933426819624,0.20434065326024894,0.5221779600649719
primary/hard,benefit,1552,drift_query,0.39085195767755665,0.37016652364712327,0.21209506905155248,0.682418707068896
primary/hard,benefit,1552,drift_total,1.125514349342222,1.0691890332590968,0.651344512140134,1.6862775665358274
branch/P_C2_warm/overall,harm,1112,query_entropy,0.7920923918710097,0.916860044002533,0.33474181592464447,1.228325754404068
branch/P_C2_warm/overall,harm,1112,query_max_probability,0.6665618091607265,0.6461462378501892,0.44300879538059235,0.9058369994163513
branch/P_C2_warm/overall,harm,1112,query_probability_gap,0.48941901719814046,0.4339507818222046,0.1585279069840908,0.8441297709941864
branch/P_C2_warm/overall,harm,1112,assignment_entropy,1.278630387225597,1.3419687151908875,1.1874621212482452,1.3653108179569244
branch/P_C2_warm/overall,harm,1112,assignment_probability_gap,0.13436532828273426,0.09348835051059723,0.046899089589715004,0.22102389484643936
branch/P_C2_warm/overall,harm,1112,inner_loss_before,1.9627406909097014,1.8140428066253662,1.5533274114131927,2.24947190284729
